text,labels,Average_Word_Length,Lexical_Diversity,Capital_Letters_Count,Hashtag_Frequency,Mention_Frequency,count_emojis,special_chars_count,Stop_Word_Frequency,Noun_Count,Verb_Count,Participle_Count,Interjection_Count,Pronoun_Count,Preposition_Count,Adverb_Count,Conjunction_Count,Readability_Score,URL_Frequency
Im beside myself watching these protests in California #Unbelievable A bunch of UNAmericans gathered together in order to spout off #bullshit #GTFO of our Country #Trash #batshitcrazy #UndocumentedIsCriminal #SendThemBack #AmericaFirst #BuildTheWall,1,7.064516129032258,0.9354838709677419,24,9,0,0,9,10,11,4,2,0,0,0,2,0,6.17,0
"You don't stand for Canadian workers: Wages in rich countries are determined more by immigration control than anything else, including any minimum wage legislation.",0,5.875,1.0,3,0,0,0,4,9,9,2,2,0,0,0,1,0,30.2,0
Dirty dick ass nigga .. I hope that bitch catch sum,1,3.727272727272727,1.0,2,0,0,0,2,2,7,0,0,0,0,1,0,0,108.7,0
When he promised you he was gonna 'fuck the shit out of you' but can't even make it to round two.,0,3.6666666666666665,0.9523809523809523,1,0,0,0,4,11,2,3,1,0,0,0,1,0,100.92,0
Yes! ThankQ! . Violent criminals out! You do not have the right to be in the US! You should earn it! #deportillegalimmigrants #MeritBasedImmigration #BuildThatWall #VoteRedToSaveAmerica #TheRainMakers #TrumpWorld,1,6.888888888888889,0.9259259259259259,24,6,0,0,12,11,6,3,0,0,1,0,1,0,39.5,0
FUCK U TOO BITCH CUNT,1,3.4,1.0,17,0,0,0,0,1,2,0,0,0,0,0,0,0,117.16,0
Bitch watch out lil red tx hoe on my click I'll fuck you up,1,3.2857142857142856,1.0,2,0,0,0,1,5,6,0,0,0,0,0,0,0,108.03,0
"at the Texas border ICE is incarcerating immigrants from Central America, yet Texas voters installed a Canadian Cuban immigrant as one of their US senators six years ago.",0,5.107142857142857,0.9642857142857143,11,0,0,0,2,8,9,3,2,0,1,0,2,0,43.06,0
"Spoken like a true globalist. A borderless, one world government has always been their goal. No borders means social mayhem. The more chaos they foment, the more the public will demand an all powerful superstate. Ordo ab chao (out of chaos, order) is their motto. #BuildThatWall",1,5.065217391304348,0.9347826086956522,8,1,0,0,11,18,15,2,0,0,0,2,1,0,70.6,0
Everyone Tweet #IllegalAliens and make the AI expode,0,5.625,1.0,6,1,0,0,1,2,4,1,0,0,0,0,0,0,63.36,0
"When you're having a conversation with someone, not listening and just don't care",0,5.3076923076923075,1.0,1,0,0,0,3,9,3,1,1,0,0,0,0,0,66.74,0
Shut the fuck up pls,1,3.2,1.0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,117.16,0
Not mentioned in this article is the number of Rohingya refugees (Muslims) that have been brought into the US via our screwed up refugee resettlement program--which has been basically run by the UN for...,0,5.029411764705882,0.9117647058823529,7,0,0,0,7,17,6,5,2,0,1,1,2,0,53.89,0
As far as im concerned #Refugees not welcome .,1,4.222222222222222,1.0,2,1,0,0,2,3,2,1,0,0,0,0,1,0,88.74,0
More than 600 migrants force entry into Spain's African exclave of Ceuta,0,5.083333333333333,1.0,4,0,0,0,1,4,5,0,0,0,0,0,0,0,76.22,0
UN wants immediate halt to separation of migrant families in US Tell the UN to kiss our azs and stay out of our business.,1,4.083333333333333,0.8333333333333334,7,0,0,0,1,10,8,2,0,0,1,0,0,0,64.04,0
I am a whole other bitch when I'm speaking Spanish,0,4.1,1.0,3,0,0,0,1,5,2,0,0,0,0,0,0,0,86.71,0
go rape your whore of a mother,1,3.4285714285714284,1.0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,106.67,0
Anytime someone snapchat calls me I assume it was an accident... Cause as a human being you should know that's not what phones are for,0,4.4,1.0,3,0,0,0,4,14,5,2,0,0,0,0,2,0,84.17,0
#WalkAway #TuesdayThoughts #BuildThatWall SUPPORT,1,11.5,1.0,14,3,0,0,3,0,2,1,0,0,0,0,1,0,8.2,0
Never try to Holla at women who dissed you in his school I got called misogynistic egotistical whore monger damn bitch OK have a nice day,0,4.3076923076923075,1.0,5,0,0,0,0,9,8,4,2,0,0,0,1,0,62.01,0
Tried and true method with proven results. #BuildThatWall,1,6.25,1.0,4,1,0,0,2,2,2,2,1,0,0,0,0,0,88.74,0
I'm at the Plaza Roberto Maestas on Beacon Hill with to stand with people of color and immigrant communities as a collective voice of engaged voters. Watch LIVE on Facebook:,0,4.8,0.9,12,0,0,0,3,12,8,5,1,0,0,0,0,0,64.71,0
pimp Butters do you understand what I am saying?,0,4.444444444444445,1.0,2,0,0,0,1,5,2,2,1,0,0,0,0,0,79.26,0
Iraqi immigrant with criminal record accused of shooting Colorado police officer (Video),0,6.416666666666667,1.0,3,0,0,0,2,2,6,2,2,0,0,0,0,0,42.38,0
The irony.. Islam literally treats women like sex slaves. Hubsands are allowed to rape their wives everyday if they want to,0,4.904761904761905,0.9523809523809523,3,0,0,0,3,7,7,4,0,0,0,1,1,0,77.74,0
"Because no one likes being a stupid bitch, alone.....",1,5.0,1.0,1,0,0,0,6,4,1,1,0,0,0,0,1,0,96.18,0
I love females that remember that they are women not men that irks the fuck out of me when females be out here acting like dudes bitch relax,0,4.035714285714286,0.8571428571428571,1,0,0,0,0,15,8,4,1,0,0,1,0,0,68.44,0
When you get home from the bar and realize you have no alcohol,0,3.8461538461538463,0.9230769230769231,1,0,0,0,0,8,4,1,0,0,0,0,0,0,83.66,0
"The misogyny of trans activists. Weinstein is about the rape and abuse of women ,but we are told pointing this out is 'exclusionary '",0,4.583333333333333,0.9166666666666666,2,0,0,0,4,12,5,4,1,0,0,0,0,0,76.72,0
Greece: Search and rescue operation for migrant boat,0,5.625,1.0,2,0,0,0,1,2,4,0,0,0,0,0,0,0,63.36,0
#AdultEduMatters because it plays a key role in helping immigrants gain language skills and become economically successful. From out friends at Chicago City Literacy Coalitions (CCLC).,0,6.115384615384615,1.0,12,1,0,0,5,8,9,4,1,0,0,0,1,0,41.36,0
Susan has lost all credibility and needs to STFU as you said!,1,4.166666666666667,1.0,5,0,0,0,1,6,4,2,0,0,0,0,0,0,76.22,0
how about i knock heads off and send them gift wrapped to your moms house you dumb raggedy bird bitch ass hoes,1,4.045454545454546,1.0,0,0,0,0,0,9,10,2,1,0,0,0,0,0,99.91,0
"Can we just take a second to remember that rapped three months ago Cause now I see women as something to nurture, not something to conquer and now hes yelling out Your such a fucking hoe, I love it",1,4.076923076923077,0.8461538461538461,5,0,0,0,2,20,9,6,3,0,0,0,1,0,65.73,0
Hope one of these crazy ppl assassinate Trump the stupid son of a bitch my free speech he has no heart the way he is doing the American ppl,0,3.8275862068965516,0.8275862068965517,3,0,0,0,0,14,10,1,0,0,0,0,0,0,75.88,0
Most men are too scared to choke a bitch properly... I never feel like I'm choking them hard enough,1,4.2631578947368425,1.0,3,0,0,0,4,7,3,3,2,0,0,1,3,0,95.67,0
"A Mexican asked me whether I was saying that Hispanic immigrants had no right to a country, meaning OURS.I replied, ""Immigrants HAVE a country, or they wouldn't be IMMIGRANTS."" Immigration is about sharing",0,5.242424242424242,0.9393939393939394,25,0,0,0,8,17,5,5,4,0,0,1,0,0,60.31,0
Four activists held in France for escorting migrants over border,0,5.5,1.0,2,0,0,0,0,3,4,2,1,0,0,0,0,0,69.79,0
and bitch why is you still watching my page hoe you been blocked df,1,3.857142857142857,0.9285714285714286,0,0,0,0,0,7,4,2,2,0,0,0,1,0,99.57,0
"What are the ""Ethnicities"" caught up in this Culture. Immigrants?? Home grown?? We can of course Guess. We are sliding into the same Anarchy &amp; Chaos as Paris. Tented cities in C/London. No Go areas. This is where ""Progressive"" politics has brought us. Law &amp; Order almost GONE.",0,4.9375,0.8958333333333334,24,0,0,0,20,21,13,8,2,0,1,0,1,0,81.39,0
"Trump will say no money was given. And it was ""in US best interest"" next. His voters will accept. Out of immigrant hate-tax cuts for rich support. The ignorence?",0,4.586206896551724,0.9310344827586207,7,0,0,0,8,12,7,3,0,0,1,1,0,0,80.99,0
Spanish teams 'overwhelmed' by waves of sea migrants,0,5.625,1.0,1,0,0,0,2,2,3,1,0,0,0,0,0,0,80.28,0
Has it been a year since Trump turned the left into a bunch of hysterical women bloody hell time flies #MAGA,1,4.190476190476191,0.9523809523809523,6,1,0,0,1,8,7,2,1,0,0,1,0,0,75.54,0
"TOMORROW August 7th, 10am P.T. is our #HealthyMindHealthyFuture #webinar with ! We will be sharing research &amp; discussing the impact of #immigration enforcement on the #mentalhealth of #children in immigrant families. You can register at",0,5.885714285714286,0.9428571428571428,17,5,0,0,12,15,10,4,2,0,0,0,0,0,45.93,0
Stfu bitch you don't like me get outta here punk hoe you just bored,1,3.857142857142857,0.9285714285714286,1,0,0,0,1,6,4,2,1,0,0,1,0,0,99.57,0
"The NGO rescueship Lifeline will now go to Malta. This is the wrong signal for all the humancatcher from the NGOs. The Crew should send into jail, because the have ignored the law and the refugees should be brought back to Libya.",1,4.476190476190476,0.8095238095238095,13,0,0,0,4,24,8,4,1,0,0,0,1,0,82.65,0
Everyone knows women are too dramatic and hysterical.,1,5.75,1.0,1,0,0,0,1,3,2,1,0,0,0,0,0,0,29.52,0
We are excited to host the #ImmigrantStories film screening and panel today with to show how the Trump administrations overhaul of immigration policy has forced the immigrant community to choose between deportation and medical care.,0,5.6571428571428575,0.8571428571428571,4,1,0,0,2,15,11,5,3,0,0,0,0,0,19.03,0
A woman saying cunt is the equivalent of a black person saying nigger. They can say it but woe to so,0,3.8095238095238093,0.9523809523809523,2,0,0,0,1,11,4,3,2,0,0,0,0,0,86.2,0
Behind the migrant and refugees labels are individual human beings. Read interview #destinationEurope #seacrossing #MigrantCrisis,0,7.666666666666667,1.0,5,3,0,0,4,3,6,2,1,0,0,1,0,0,13.1,0
"""Time to wake up!""""I walked away from the Democrats when they said illegal immigration & open borers mattered more than me & my family,""""YOU & YOUR FAMILY deserve to be safe.President Trump's highest duty is to keep America safe.#NoAmnesty #NoDACA #EVerify #BuildTheWall""",1,5.476190476190476,0.9047619047619048,31,4,0,0,18,14,13,5,2,0,0,0,1,0,61.53,0
You hoes really be doing too much. Like bitch nobody wants your lying cheating ass boyfriend. Relax,1,4.882352941176471,1.0,3,0,0,0,2,5,6,3,2,0,0,1,1,0,79.77,0
when you go to park all by yourself then some bitch fuck decides they wna park right next to you,1,3.85,0.85,0,0,0,0,0,11,5,3,0,0,0,1,0,0,93.48,0
I'm ready to beat a bitch with another bitch. But you hoes not worth my time or attention. #YeahDatWay,1,4.421052631578948,1.0,5,1,0,0,4,8,5,1,0,0,0,0,1,0,87.21,0
Take our money! We feel guilty! B as in B. S and in S. #SaveEurope #CloseTheBorders #SendThemBack,0,4.764705882352941,0.9411764705882353,14,3,0,0,7,7,5,3,0,0,0,0,0,0,84.94,0
Dozens of African migrants storm Spanish holiday beach popular with Brits stunning naked bathers.,0,6.0,1.0,4,0,0,0,1,2,6,2,1,0,0,0,0,0,65.73,0
"I wish the word hoe/hoes/whore didn't exist, I really feel like those words have the sexually liberated ladies scared to be themselves",0,5.136363636363637,0.9090909090909091,2,0,0,0,4,10,3,3,1,0,0,1,2,0,57.61,0
#stillwestand #wewelcomerefugees,0,15.5,1.0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,-91.3,0
Trump appeals Hawaii court ruling on travel ban #AgainstAllEnemies #StopTheInvasion #PoliticalIslam,1,8.090909090909092,1.0,10,3,0,0,3,1,8,2,0,0,0,0,0,0,1.09,0
"LaPlace,La. Illegal Alien arrested on a 2nd degree attempted murder charge for Machete attack. #BuildTheWallNow #NoAmnesty #NoDACA#DeportThemAll #KeepAmericaSafe",1,8.0,1.0,23,5,0,0,8,3,10,2,2,0,0,0,1,0,11.58,0
Bitch they done free'd the OJ you hoe mad lol,1,3.6,1.0,3,0,0,0,1,3,5,1,0,0,0,0,0,0,112.09,0
Fuck you to whoever mirror I just punched off bitch don't cut me off on a good day?,1,3.6666666666666665,0.9444444444444444,2,0,0,0,2,10,5,1,1,0,0,0,0,0,87.05,0
"Stop trying to please everyone, you're not my cock... Please yourself",0,5.363636363636363,1.0,2,0,0,0,5,5,3,3,1,0,0,0,0,0,77.23,0
Study: At least 1 in 10 immigrant children has 'interrupted schooling' #blogs #feedly,0,5.615384615384615,1.0,2,2,0,0,5,3,3,2,1,0,0,0,1,0,58.28,0
#StopTheInvasion! Use our Defense Budget NOW 2 Defend America! Don't wait on Mitch & Paul! #FridayFeeIing,1,5.625,1.0,17,2,0,0,7,4,9,1,0,0,0,0,0,0,63.86,0
When you're looking at pictures from last night to see who stopped by cause you were blacked out,0,4.388888888888889,1.0,1,0,0,0,1,10,3,3,2,0,0,0,0,0,95.51,0
"Dear, Hating Hoes If you are a ""Ew.. put your shirt on"" type bitch. I hate you. Sincerely",1,4.0,1.0,7,0,0,0,7,6,5,1,0,0,0,0,2,0,99.23,0
When you've run out of kids to pimp out and you gotta figure out what to do with your life,0,3.55,0.85,1,0,0,0,1,14,4,2,0,0,0,0,0,0,85.02,0
IF WOMEN BLEED SO MUCH ONCE A MONTH HOW DO THEY STAY ALIVE? BECAUSE THEY'RE #DEMONS #WOMENAREDEMONS #BITCHBLOOD!!,1,5.333333333333333,1.0,89,3,0,0,7,8,5,2,1,0,0,0,0,0,87.72,0
She is absolutely correct!#AmericansFirst#KeepAmericaSafe#BuildThatWall,1,17.0,1.0,9,3,0,0,4,2,2,0,0,0,0,0,1,0,-203.31,0
You know about hysterical women,1,5.4,1.0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,49.48,0
We need your support to make sure Mapache is released and reunited with his family and community. Mapache is yet another undocumented immigrant rights activist targeted and detained for using their activism. ICE can't get away with this. #FreeMapache,0,5.435897435897436,0.8717948717948718,8,1,0,0,5,13,11,6,4,0,0,0,1,0,49.82,0
#ThereseOkoumou's #StatueofLiberty protest was remarkably effective in attracting international attention to #ImmigrantChildren. Inevitable overreaction by the #NYPD served to magnify the stunt's impact. #AbolishICE,0,8.0,0.9166666666666666,15,5,0,0,9,7,10,2,2,0,0,0,1,0,0.08,0
"Wow, turned my stomach. Didn't think I could get any angrier! #BuildtheWall #NoDACA",1,5.461538461538462,1.0,10,2,0,0,6,4,4,2,1,0,0,0,0,0,73.34,0
My grandma called her hoe she said bitch you a hoe yourself going with a married man and go to church every week LMFAOOOOOOOOOOOOOOOOOOOOOOO,1,4.875,0.9166666666666666,28,0,0,0,0,10,8,4,2,0,0,0,0,0,72.5,0
Call me crazy but I prefer Kylie Jenner when she still had her fetal alcohol syndrome lips,1,4.352941176470588,1.0,4,0,0,0,0,7,7,1,0,0,0,0,1,0,71.14,0
Idk thems the rules. I don't make them I just spread awareness,0,4.25,0.9166666666666666,3,0,0,0,2,6,4,1,0,0,0,0,0,0,107.69,0
Every woman deserves a BIG DICK!,1,4.5,1.0,8,0,0,0,1,1,2,1,0,0,0,0,0,0,73.85,0
"Today my daughter got her period. I guess It's time to throw her away and get a new one, right? LOL Fuck her, stupid bitch kid. I hate my !!",1,3.7,0.9,8,0,0,0,8,10,9,4,0,0,0,0,1,0,106.37,0
"Hungary Welcomes White South African Refugees, Not Muslim migrants from the Middle East - Free Speech Time -",1,5.055555555555555,0.9444444444444444,13,0,0,0,3,3,5,2,0,0,0,0,1,0,80.62,0
Tell to stop slandering courageous guards who protect nation from aggressive male migrants from violent cultures. Mainstream Europe must push back open-border extremists who try to hold nation states hostage to their Multicult Manifesto.#visegrad #Slovenia,1,6.3428571428571425,0.8571428571428571,6,2,0,0,5,8,12,9,1,0,0,0,1,0,45.25,0
Immigrant mentality,0,9.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-91.3,0
#immigrants #racist #Trump,1,8.0,1.0,1,3,0,0,3,0,2,1,0,0,0,0,0,0,59.97,0
"To fight loneliness, Irish pensioners are teaching English to migrants",0,6.1,1.0,3,0,0,0,1,3,4,1,1,0,0,0,0,0,52.87,0
I'm back in it bitch If the head game is right and that pussy feel good Throw a rack at that bitch,1,3.5,0.9090909090909091,3,0,0,0,1,10,7,1,0,0,0,0,1,0,99.91,0
Griha Yuddha statement by Mamta Banerjee is extremely alarming and objectionable.ILLEGAL IMMIGRANTS can't stay here and they have to go to Bangladesh. India for Indians.BANGLADESHI GO HOME.,1,6.037037037037037,0.9259259259259259,41,0,0,0,5,10,7,4,1,0,0,0,1,1,56.11,0
CAN'T HAPPEN FAST ENOUGH! STRIKES AGAIN!THE RIGHT PEOPLE CAN MAKE SUCH A DIFFERENCE!BEST THING TRUMP HAS DONE!#NoAmnesty #noHR392 #noh4ead #hireamerican#NoDACA #STOPOPT#NOTNVISA,1,7.476190476190476,1.0,113,7,0,0,12,4,9,3,0,0,0,0,1,0,66.1,0
l killed Lucy it was a accident it was at 7.30pm after my TV got so bored it conked out Jane's not not a immigrants hidden in her handbag,0,3.7586206896551726,0.8275862068965517,4,0,0,0,2,16,5,4,2,0,0,0,0,0,90.6,0
If you're going to play on your God damn son of a bitch phone at a red light you better expect to be honked at dumb cunt. Kike.,0,3.5714285714285716,0.8928571428571429,3,0,0,0,3,13,5,5,3,0,0,0,1,0,85.36,0
You said it. Let's see how that works when you're wearing handcuffs. I noticed Eric is quiet and so is that skank Conway.,0,4.304347826086956,0.9130434782608695,5,0,0,0,5,11,4,5,2,0,0,0,0,0,89.04,0
"i mean, i know that i spent 8 weeks learning about them but my anxiety is like NOPE BITCH BE SCARED HOE",0,3.727272727272727,0.9090909090909091,20,0,0,0,1,10,6,4,2,0,0,1,0,0,91.45,0
Friend- any plans for the weekend? Me-,0,4.571428571428571,1.0,2,0,0,0,3,3,2,0,0,0,0,0,0,0,106.67,0
BITCH I SAW YOU ONE TIME WITH JONATHAN IDEK WHEN AND THOUGHT 'Gotta have her' that was before the entire Twitter saga,1,4.363636363636363,1.0,51,0,0,0,2,10,6,3,0,0,0,0,0,0,82.99,0
ME: h-You: BITCH STFU ILYM STUPID DUMB HOE !!,1,4.111111111111111,1.0,29,0,0,0,5,0,4,0,0,0,0,0,0,0,105.66,0
"The religious Jews are happy to have a homeland, but to have a homeland, which is called ISRAEL, they need the Zionists. 2 states dont work.",0,4.423076923076923,0.8461538461538461,9,0,0,0,5,13,6,3,2,0,0,0,0,0,83.66,0
"Rumour floating around,goons of Lalu/Nitish have warned people to stay away from voting",0,5.769230769230769,1.0,3,0,0,0,2,4,3,4,3,0,0,1,1,0,66.74,0
Move on and stop going back to the same asshole! Omg you dumb bitch! #WomenSuck,1,4.333333333333333,1.0,4,1,0,0,3,6,5,1,1,0,0,0,1,0,89.24,0
Tell that hoe I dont want you bitch I'm done,1,3.5,1.0,3,0,0,0,1,3,2,3,0,0,0,0,0,0,112.09,0
"One can only hope #borrell, that idiot in #spain, comes to his senses soon.We dont want an #african basket of deplorables in #Europe. We dont need them, we dont want them, we cant afford sustaining all the riff-raff Africa sends us.#migrants #Islam",1,4.928571428571429,0.8571428571428571,6,6,0,0,14,14,10,6,2,0,0,0,1,0,82.65,0
Why am I no longer shocked when I read about the brutality of women from those that Europe attempts to help! #sendthemback,1,4.590909090909091,0.9545454545454546,4,1,0,0,2,13,3,4,1,0,0,0,1,0,74.53,0
booty fever out in this bitch #insensitive #rape #iknowwhatkindofniggasaregonnafindthistweet #butter #icecream #sexualharassment #sex,0,9.307692307692308,1.0,0,7,0,0,7,3,9,0,0,0,0,0,0,0,7.52,0
"The idea is to bring in the ""dreamers"" so that they vote for Democrats because Dems know they have to import their voters. That is literally the only reason the Democrats care about this issue. In the meantime, YES THEIR PARENTS",1,4.585365853658536,0.8292682926829268,21,0,0,0,5,24,10,4,0,0,0,0,2,0,82.95,0
